@RELATION ../FichierARFF

@ATTRIBUTE NbPixelsNoirs numeric
@ATTRIBUTE NbPixelsNoirs_1 numeric
@ATTRIBUTE NbPixelsNoirs_2 numeric
@ATTRIBUTE NbPixelsNoirs_3 numeric
@ATTRIBUTE NbPixelsNoirs_4 numeric
@ATTRIBUTE NbPixelsNoirs_5 numeric
@ATTRIBUTE NbPixelsNoirs_6 numeric
@ATTRIBUTE NbPixelsNoirs_7 numeric
@ATTRIBUTE NbPixelsNoirs_8 numeric
@ATTRIBUTE NbPixelsNoirs_9 numeric
@ATTRIBUTE Hauteur numeric
@ATTRIBUTE Largeur numeric
@ATTRIBUTE Air numeric
@ATTRIBUTE barycentreX numeric
@ATTRIBUTE barycentreY numeric
@ATTRIBUTE barycentreX_1 numeric
@ATTRIBUTE barycentreY_1 numeric
@ATTRIBUTE barycentreX_2 numeric
@ATTRIBUTE barycentreY_2 numeric
@ATTRIBUTE barycentreX_3 numeric
@ATTRIBUTE barycentreY_3 numeric
@ATTRIBUTE barycentreX_4 numeric
@ATTRIBUTE barycentreY_4 numeric
@ATTRIBUTE barycentreX_5 numeric
@ATTRIBUTE barycentreY_5 numeric
@ATTRIBUTE barycentreX_6 numeric
@ATTRIBUTE barycentreY_6 numeric
@ATTRIBUTE barycentreX_7 numeric
@ATTRIBUTE barycentreY_7 numeric
@ATTRIBUTE barycentreX_8 numeric
@ATTRIBUTE barycentreY_8 numeric
@ATTRIBUTE barycentreX_9 numeric
@ATTRIBUTE barycentreY_9 numeric
@ATTRIBUTE 1nbCercles numeric
@ATTRIBUTE 1CercleSize numeric
@ATTRIBUTE 1CercleX numeric
@ATTRIBUTE 1CercleY numeric
@ATTRIBUTE 2nbCercles numeric
@ATTRIBUTE 2CercleSize numeric
@ATTRIBUTE 2CercleX numeric
@ATTRIBUTE 2CercleY numeric
@ATTRIBUTE 3nbCercles numeric
@ATTRIBUTE 3CercleSize numeric
@ATTRIBUTE 3CercleX numeric
@ATTRIBUTE 3CercleY numeric
@ATTRIBUTE 4nbCercles numeric
@ATTRIBUTE 4CercleSize numeric
@ATTRIBUTE 4CercleX numeric
@ATTRIBUTE 4CercleY numeric
@ATTRIBUTE 5nbCercles numeric
@ATTRIBUTE 5CercleSize numeric
@ATTRIBUTE 5CercleX numeric
@ATTRIBUTE 5CercleY numeric
@ATTRIBUTE linesX_1 numeric
@ATTRIBUTE linesY_1 numeric
@ATTRIBUTE linesAngle_1 numeric
@ATTRIBUTE linesLength_1 numeric
@ATTRIBUTE linesX_2 numeric
@ATTRIBUTE linesY_2 numeric
@ATTRIBUTE linesAngle_2 numeric
@ATTRIBUTE linesLength_2 numeric
@ATTRIBUTE linesX_3 numeric
@ATTRIBUTE linesY_3 numeric
@ATTRIBUTE linesAngle_3 numeric
@ATTRIBUTE linesLength_3 numeric
@ATTRIBUTE linesX_4 numeric
@ATTRIBUTE linesY_4 numeric
@ATTRIBUTE linesAngle_4 numeric
@ATTRIBUTE linesLength_4 numeric
@ATTRIBUTE linesX_5 numeric
@ATTRIBUTE linesY_5 numeric
@ATTRIBUTE linesAngle_5 numeric
@ATTRIBUTE linesLength_5 numeric
@ATTRIBUTE linesX_6 numeric
@ATTRIBUTE linesY_6 numeric
@ATTRIBUTE linesAngle_6 numeric
@ATTRIBUTE linesLength_6 numeric
@ATTRIBUTE class {accident, bomb, car, casualty, electricity, fire, fireBrigade, flood, gas, injury, paramedics, person, police, roadBlock}

@DATA
7.22005,0.075325,0.914241,0.0774706,3.15421,1.08803,0.59026,0.00666697,1.48925,0.103217,-0.0126431,-0.132795,2.21445,-0.111339,-0.0491177,-0.310877,-0.244364,-0.315168,-0.276548,-0.26582,-0.355933,-0.295858,-0.231491,-0.267965,-0.250801,-0.248655,-0.355933,-0.235782,-0.235782,-0.270111,-0.315168,-0.358079,-0.358079,-0.40099,-0.270111,-0.233636,-0.177852,-0.403136,-0.332332,-0.334478,-0.188579,-0.403136,-0.229345,-0.15425,-0.186434,-0.40099,-0.270111,-0.233636,-0.177852,-0.405281,-0.426737,-0.426737,-0.426737,-0.278693,-0.042681,-0.403056,-0.185972,-0.0577,-0.0791556,-0.401615,-0.15829,0.0613789,-0.101684,-0.400823,-0.127698,-0.426737,-0.426737,-0.426737,-0.426737,-0.111339,-0.0845195,-0.40491,-0.143901,-0.120994,-0.042681,-0.400216,-0.161017,flood
7.66972,-0.275464,2.05497,0.0370454,-0.236773,1.9508,0.438844,0.0712727,1.11744,0.0653201,-0.0715889,-0.186176,2.14351,-0.125162,-0.0701008,-0.226356,-0.181711,-0.241237,-0.208498,-0.189152,-0.293322,-0.205522,-0.1832,-0.217427,-0.205522,-0.193617,-0.291834,-0.212962,-0.195105,-0.217427,-0.211474,-0.281417,-0.291834,-0.299275,-0.260583,-0.110281,-0.0924229,-0.300763,-0.248678,-0.180223,-0.108792,-0.300763,-0.285881,-0.0537312,-0.0909348,-0.302251,-0.317132,-0.317132,-0.317132,-0.299275,-0.260583,-0.110281,-0.0924229,-0.317132,-0.317132,-0.317132,-0.317132,-0.0753093,-0.111025,-0.300009,-0.139709,-0.317132,-0.317132,-0.317132,-0.317132,-0.317132,-0.317132,-0.317132,-0.317132,-0.0611719,-0.115489,-0.298633,-0.0120328,-0.317132,-0.317132,-0.317132,-0.317132,flood
7.34634,1.37268,2.0584,-0.292161,1.24905,1.98257,0.507293,0.0919062,1.16828,-0.132271,-0.0580945,-0.196557,2.12021,-0.11249,-0.0663363,-0.247656,-0.199853,-0.234469,-0.217985,-0.188315,-0.318535,-0.267436,-0.186667,-0.320184,-0.186667,-0.209744,-0.308645,-0.22293,-0.199853,-0.237766,-0.22293,-0.308645,-0.315239,-0.320184,-0.336667,-0.336667,-0.336667,-0.320184,-0.336667,-0.336667,-0.336667,-0.320184,-0.336667,-0.336667,-0.336667,-0.320184,-0.336667,-0.336667,-0.336667,-0.320184,-0.336667,-0.336667,-0.336667,-0.199853,-0.106721,-0.317951,-0.166603,-0.0902375,-0.100952,-0.317542,-0.171749,-0.336667,-0.336667,-0.336667,-0.336667,-0.336667,-0.336667,-0.336667,-0.336667,-0.0490285,-0.114963,-0.316084,-0.00269574,-0.336667,-0.336667,-0.336667,-0.336667,flood
7.42588,2.10797,1.81253,0.0995936,-0.221869,1.4528,0.503718,-0.0565454,1.3334,0.168478,-0.0840993,-0.197377,2.25263,-0.142269,-0.0825686,-0.267792,-0.267792,-0.260138,-0.221869,-0.214215,-0.319839,-0.217277,-0.208092,-0.250954,-0.224931,-0.220338,-0.318308,-0.330554,-0.206561,-0.238708,-0.246361,-0.303,-0.315246,-0.327492,-0.258608,-0.171353,-0.18513,-0.329023,-0.272385,-0.2831,-0.139207,-0.329023,-0.258608,-0.0749147,-0.244831,-0.329023,-0.258608,-0.0749147,-0.244831,-0.329023,-0.272385,-0.2831,-0.139207,-0.345862,-0.345862,-0.345862,-0.345862,-0.345862,-0.345862,-0.345862,-0.345862,-0.00526448,-0.104765,-0.327048,-0.16135,-0.345862,-0.345862,-0.345862,-0.345862,-0.143034,-0.168292,-0.326616,-0.165365,-0.345862,-0.345862,-0.345862,-0.345862,flood
7.13238,1.67323,1.94637,-0.270855,1.61789,1.51256,0.653879,-0.122683,1.43223,-0.170884,-0.038779,-0.201232,2.54709,-0.136965,-0.0637718,-0.276211,-0.276211,-0.260144,-0.229796,-0.206588,-0.344048,-0.208373,-0.222655,-0.294063,-0.215514,-0.245862,-0.331552,-0.213729,-0.219084,-0.267285,-0.235151,-0.336908,-0.344048,-0.347619,-0.31727,-0.297633,-0.117328,-0.347619,-0.31727,-0.297633,-0.117328,-0.349404,-0.367256,-0.367256,-0.367256,-0.349404,-0.367256,-0.367256,-0.367256,-0.347619,-0.31727,-0.297633,-0.117328,-0.233366,-0.100368,-0.347272,-0.1747,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.367256,-0.212836,-0.103939,-0.3445,-0.111697,-0.0200343,-0.0512754,-0.344582,-0.189681,flood
7.44426,1.05789,1.86012,0.310355,1.05955,2.04245,0.249027,-0.0957337,1.35624,0.409805,-0.0758437,-0.218389,2.04825,-0.140486,-0.0758437,-0.205129,-0.206787,-0.200157,-0.198499,-0.223362,-0.322812,-0.264799,-0.264799,-0.208444,-0.200157,-0.253197,-0.326127,-0.244909,-0.206787,-0.258169,-0.246567,-0.264799,-0.264799,-0.331099,-0.229992,-0.0725287,-0.226677,-0.332757,-0.349332,-0.349332,-0.349332,-0.331099,-0.229992,-0.0725287,-0.226677,-0.331099,-0.229992,-0.0725287,-0.226677,-0.332757,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.349332,-0.0294336,-0.088275,-0.32831,-0.0962908,-0.349332,-0.349332,-0.349332,-0.349332,flood
7.75413,-0.115745,1.76417,-0.151799,0.0456351,1.9307,0.347794,-0.00758611,1.06027,0.141777,-0.0539401,-0.179268,2.17019,-0.124329,-0.112312,-0.24794,-0.201586,-0.24794,-0.232489,-0.196436,-0.32863,-0.241073,-0.21017,-0.222188,-0.254807,-0.198152,-0.321763,-0.230772,-0.218754,-0.230772,-0.239356,-0.306312,-0.308029,-0.330347,-0.273692,-0.163816,-0.127763,-0.332064,-0.292577,-0.265108,-0.0985773,-0.332064,-0.270259,-0.0796923,-0.1724,-0.332064,-0.270259,-0.0796923,-0.1724,-0.332064,-0.292577,-0.265108,-0.0985773,-0.191285,-0.131197,-0.332494,-0.13213,-0.135489,-0.156949,-0.330185,-0.159163,0.00357318,-0.143214,-0.329992,-0.094453,-0.350949,-0.350949,-0.350949,-0.350949,0.0233165,-0.068533,-0.329728,-0.1359,-0.350949,-0.350949,-0.350949,-0.350949,flood
7.72532,-0.176228,2.20393,-0.0324496,-0.0762082,1.60381,0.328559,-0.0355752,1.34595,0.0535047,-0.0652685,-0.182479,2.00545,-0.12153,-0.0668313,-0.24968,-0.184042,-0.234052,-0.215298,-0.291875,-0.290313,-0.19967,-0.187167,-0.301252,-0.184042,-0.185605,-0.295001,-0.191856,-0.196544,-0.219986,-0.226238,-0.284061,-0.290313,-0.304378,-0.273122,-0.154348,-0.137158,-0.304378,-0.273122,-0.154348,-0.137158,-0.305941,-0.321569,-0.321569,-0.321569,-0.304378,-0.273122,-0.154348,-0.137158,-0.305941,-0.321569,-0.321569,-0.321569,-0.198888,-0.102776,-0.304364,-0.091745,-0.119967,-0.122311,-0.302515,-0.107735,0.0206858,-0.0808966,-0.302355,-0.122166,-0.321569,-0.321569,-0.321569,-0.321569,-0.211391,-0.093399,-0.305837,-0.116428,-0.321569,-0.321569,-0.321569,-0.321569,flood
8.01367,0.0404844,1.81731,0.153025,0.0219482,1.47174,0.668065,0.0312163,1.24931,0.0629925,-0.132961,-0.199161,1.24136,-0.143553,-0.0879446,-0.237558,-0.201809,-0.237558,-0.216374,-0.195189,-0.297138,-0.204458,-0.203133,-0.299786,-0.192541,-0.201809,-0.282574,-0.207106,-0.212402,-0.222994,-0.229614,-0.28125,-0.282574,-0.298462,-0.179301,-0.146201,-0.200485,-0.299786,-0.313026,-0.313026,-0.313026,-0.298462,-0.179301,-0.146201,-0.200485,-0.298462,-0.179301,-0.146201,-0.200485,-0.299786,-0.313026,-0.313026,-0.313026,-0.212402,-0.105819,-0.298739,-0.130328,-0.0886066,-0.130313,-0.297639,-0.122127,-0.0171101,-0.174667,-0.296877,-0.144329,-0.313026,-0.313026,-0.313026,-0.313026,-0.0707325,-0.130313,-0.296595,-0.0297401,-0.313026,-0.313026,-0.313026,-0.313026,flood
7.95186,0.191628,1.92218,-0.0833918,0.0891443,1.65624,0.425136,-0.0211231,1.09712,0.301896,-0.119715,-0.194957,1.42403,-0.140471,-0.0885809,-0.233874,-0.200146,-0.233874,-0.219605,-0.185876,-0.289657,-0.207929,-0.198848,-0.289657,-0.187173,-0.193659,-0.279279,-0.201443,-0.201443,-0.204037,-0.210524,-0.257225,-0.270198,-0.289657,-0.178092,-0.121012,-0.184578,-0.290954,-0.303927,-0.303927,-0.303927,-0.289657,-0.178092,-0.121012,-0.184578,-0.289657,-0.178092,-0.121012,-0.184578,-0.290954,-0.303927,-0.303927,-0.303927,-0.25982,-0.134634,-0.28848,-0.11084,-0.14566,-0.12685,-0.289993,-0.0237523,-0.010745,-0.157336,-0.28815,-0.137679,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,-0.303927,flood
7.65045,-0.0674696,2.09012,0.000817699,1.15589,1.93611,0.319007,-0.023882,1.30409,-0.103793,-0.0892634,-0.19678,1.70146,-0.124134,-0.0805459,-0.222932,-0.189515,-0.230197,-0.212762,-0.185156,-0.295578,-0.240367,-0.240367,-0.222932,-0.20695,-0.192421,-0.285408,-0.19678,-0.193874,-0.23165,-0.228744,-0.291219,-0.289766,-0.298484,-0.273784,-0.174986,-0.0849046,-0.298484,-0.273784,-0.174986,-0.0849046,-0.299937,-0.314466,-0.314466,-0.314466,-0.299937,-0.314466,-0.314466,-0.314466,-0.298484,-0.273784,-0.174986,-0.0849046,-0.256349,-0.117595,-0.297116,-0.108102,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.314466,-0.0115321,-0.128492,-0.296565,-0.0850962,-0.314466,-0.314466,-0.314466,-0.314466,flood
7.24402,0.134879,1.46932,1.41644,1.80467,1.62099,1.1785,1.47071,0.200279,0.36865,-0.233867,-0.142028,2.15602,-0.229692,-0.206037,-0.278395,-0.324314,-0.313182,-0.313182,-0.258914,-0.257522,-0.353535,-0.278395,-0.258914,-0.272829,-0.258914,-0.360493,-0.335446,-0.261697,-0.313182,-0.313182,-0.350752,-0.303442,-0.36745,-0.296484,-0.176816,-0.176816,-0.368842,-0.317356,-0.254739,-0.23665,-0.368842,-0.289527,-0.111415,-0.129505,-0.368842,-0.317356,-0.254739,-0.23665,-0.368842,-0.289527,-0.111415,-0.129505,-0.384148,-0.384148,-0.384148,-0.384148,-0.155247,-0.196992,-0.368495,-0.00500923,-0.123939,-0.098892,-0.368495,-0.211823,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,-0.384148,gas
7.55453,0.619204,-0.234485,1.42841,1.18432,1.85766,1.10857,-0.117854,0.345062,0.500169,-0.194807,-0.127473,2.52678,-0.204426,-0.188795,-0.244104,-0.270557,-0.227271,-0.317449,-0.272961,-0.272961,-0.315045,-0.233283,-0.245307,-0.275366,-0.245307,-0.275366,-0.316247,-0.23689,-0.306628,-0.275366,-0.317449,-0.229676,-0.319854,-0.245307,-0.187592,-0.149116,-0.321056,-0.202021,-0.242902,-0.202021,-0.321056,-0.300616,-0.144307,-0.108235,-0.321056,-0.202021,-0.242902,-0.202021,-0.321056,-0.300616,-0.144307,-0.108235,-0.244104,-0.257932,-0.321009,-0.203686,-0.205027,-0.22186,-0.321082,-0.0918219,-0.11064,-0.15092,-0.320372,-0.133485,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,-0.334283,gas
6.93059,0.945009,-0.168503,2.8106,1.05819,2.04392,-0.0133417,-0.248822,0.915802,-0.190408,-0.0881843,-0.0151671,2.96028,-0.135645,-0.135645,-0.272553,-0.279854,-0.215964,-0.290807,-0.288982,-0.288982,-0.341919,-0.243346,-0.318188,-0.288982,-0.254298,-0.332792,-0.343744,-0.21779,-0.352872,-0.246997,-0.341919,-0.349221,-0.360173,-0.24152,-0.126518,-0.236044,-0.361999,-0.310887,-0.19771,-0.110089,-0.361999,-0.190408,-0.0735809,-0.378428,-0.361999,-0.190408,-0.0735809,-0.378428,-0.361999,-0.310887,-0.19771,-0.110089,-0.244259,-0.239695,-0.362041,-0.112703,-0.210488,-0.203186,-0.362287,-0.0457801,-0.382078,-0.382078,-0.382078,-0.382078,-0.0535012,-0.216877,-0.362994,-0.185035,-0.0489376,-0.20775,-0.363055,-0.189785,-0.382078,-0.382078,-0.382078,-0.382078,gas
7.30683,0.411585,-0.221901,1.92383,1.0938,1.53237,1.09218,-0.350222,0.54153,0.609752,-0.143934,-0.0578445,3.02268,-0.204033,-0.135812,-0.282001,-0.257636,-0.241393,-0.358344,-0.234896,-0.233271,-0.327482,-0.269006,-0.234896,-0.254387,-0.262509,-0.322609,-0.364841,-0.234896,-0.338852,-0.304741,-0.353471,-0.257636,-0.361593,-0.298244,-0.139061,-0.168298,-0.363217,-0.277128,-0.215404,-0.22515,-0.363217,-0.333979,-0.0789607,-0.12769,-0.363217,-0.277128,-0.215404,-0.22515,-0.363217,-0.333979,-0.0789607,-0.12769,-0.240581,-0.227586,-0.363683,-0.173681,-0.102513,-0.128502,-0.363138,-0.0293884,-0.0740877,-0.0781485,-0.363139,-0.156719,-0.381085,-0.381085,-0.381085,-0.381085,-0.240581,-0.220277,-0.363715,-0.176834,-0.381085,-0.381085,-0.381085,-0.381085,gas
7.40367,0.267473,1.72455,1.36028,1.31631,1.08551,1.18285,-0.0826638,0.961467,0.512412,-0.183152,-0.0795235,2.48291,-0.186292,-0.148609,-0.249097,-0.28992,-0.255377,-0.225545,-0.28678,-0.28678,-0.346444,-0.234966,-0.223975,-0.225545,-0.231825,-0.28678,-0.341734,-0.244386,-0.343304,-0.271078,-0.316612,-0.283639,-0.349584,-0.322892,-0.214554,-0.140758,-0.349584,-0.322892,-0.214554,-0.140758,-0.351154,-0.366856,-0.366856,-0.366856,-0.351154,-0.366856,-0.366856,-0.366856,-0.349584,-0.322892,-0.214554,-0.140758,-0.22319,-0.239676,-0.349601,-0.14822,-0.140758,-0.2279,-0.349694,-0.0515739,-0.0661775,-0.127412,-0.348972,-0.0111589,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,-0.366856,gas
8.11818,0.56585,0.187205,0.390247,0.546643,1.12696,0.273635,0.656396,0.653652,1.16812,-0.128333,-0.142052,1.63868,-0.212019,-0.0789442,-0.262779,-0.262779,-0.217506,-0.295705,-0.231225,-0.251804,-0.283358,-0.262779,-0.305308,-0.243573,-0.22025,-0.229854,-0.292961,-0.261407,-0.319027,-0.207903,-0.221622,-0.276498,-0.314911,-0.261407,-0.143424,-0.144796,-0.317655,-0.271011,-0.272383,-0.139308,-0.316283,-0.262779,-0.0858037,-0.154399,-0.317655,-0.281986,-0.0309276,-0.253176,-0.316283,-0.257292,-0.206531,-0.0967789,-0.205159,-0.0919773,-0.316616,-0.172388,-0.127647,-0.158515,-0.31742,-0.033141,-0.0322995,-0.16606,-0.317753,-0.135741,-0.332746,-0.332746,-0.332746,-0.332746,-0.25249,-0.187325,-0.318565,-0.178015,-0.332746,-0.332746,-0.332746,-0.332746,gas
8.06502,0.566022,0.71931,0.0483395,0.615773,0.656112,0.658801,0.435593,1.52878,0.329367,-0.118395,-0.143943,1.81317,-0.235377,-0.138564,-0.201762,-0.236722,-0.258236,-0.274372,-0.212519,-0.238067,-0.293197,-0.235377,-0.286473,-0.228654,-0.209829,-0.268993,-0.277061,-0.242101,-0.291852,-0.24479,-0.22731,-0.286473,-0.306643,-0.250168,-0.1547,-0.186971,-0.307987,-0.273027,-0.176214,-0.256892,-0.307987,-0.239411,-0.145287,-0.130496,-0.307987,-0.273027,-0.176214,-0.256892,-0.307987,-0.239411,-0.145287,-0.130496,-0.294541,-0.226637,-0.306874,-0.193874,-0.193694,-0.0518355,-0.306461,-0.173924,-0.0780558,-0.0928467,-0.306933,-0.157943,-0.322778,-0.322778,-0.322778,-0.322778,-0.129152,-0.186298,-0.30863,-0.123204,-0.322778,-0.322778,-0.322778,-0.322778,gas
6.52194,0.807618,-0.0926514,-0.16013,1.14008,1.24541,-0.311547,0.87016,0.659493,4.41199,-0.102526,-0.0515056,2.24525,-0.132151,-0.132151,-0.268755,-0.250651,-0.212797,-0.21938,-0.270401,-0.270401,-0.326359,-0.209505,-0.21938,-0.25888,-0.332943,-0.204568,-0.332943,-0.214443,-0.257235,-0.280276,-0.270401,-0.270401,-0.336234,-0.296734,-0.222672,-0.183172,-0.336234,-0.296734,-0.222672,-0.183172,-0.33788,-0.354339,-0.354339,-0.354339,-0.336234,-0.296734,-0.222672,-0.183172,-0.33788,-0.354339,-0.354339,-0.354339,-0.354339,-0.354339,-0.354339,-0.354339,-0.0679639,-0.188933,-0.334902,-0.0752219,-0.0597348,-0.183995,-0.334917,-0.0791914,-0.0778389,-0.23913,-0.337466,-0.099968,-0.354339,-0.354339,-0.354339,-0.354339,-0.354339,-0.354339,-0.354339,-0.354339,gas
8.13318,0.549094,0.761764,0.371869,0.597116,1.07505,0.742326,0.146622,1.12536,0.362722,-0.146085,-0.155232,1.56785,-0.0626179,-0.164379,-0.206685,-0.231839,-0.25928,-0.261567,-0.221549,-0.24213,-0.205541,-0.218118,-0.283291,-0.224979,-0.216975,-0.247847,-0.290152,-0.24213,-0.292439,-0.221549,-0.218118,-0.271858,-0.294725,-0.273001,-0.200968,-0.18153,-0.294725,-0.273001,-0.200968,-0.18153,-0.297012,-0.308446,-0.308446,-0.308446,-0.295869,-0.289008,-0.187247,-0.239843,-0.295869,-0.268427,-0.224979,-0.134651,-0.206113,-0.0740518,-0.294616,-0.167385,-0.107782,-0.195822,-0.29513,-0.162841,-0.102065,-0.195251,-0.295067,-0.149374,-0.308446,-0.308446,-0.308446,-0.308446,-0.155232,-0.182673,-0.296222,-0.14271,-0.308446,-0.308446,-0.308446,-0.308446,gas
8.16397,0.762179,0.418838,0.302062,1.03166,0.392888,0.307052,0.613464,1.43988,0.532619,-0.172028,-0.17103,1.29166,-0.0712215,-0.194984,-0.211951,-0.241894,-0.247882,-0.278823,-0.228919,-0.233909,-0.266846,-0.2389,-0.270838,-0.241894,-0.214946,-0.232911,-0.288804,-0.211951,-0.234907,-0.250877,-0.21794,-0.282815,-0.2908,-0.265848,-0.21794,-0.161049,-0.2908,-0.265848,-0.21794,-0.161049,-0.291798,-0.301779,-0.301779,-0.301779,-0.291798,-0.301779,-0.301779,-0.301779,-0.2908,-0.265848,-0.21794,-0.161049,-0.21245,-0.101164,-0.289635,-0.151721,-0.208458,-0.0976708,-0.289647,-0.163631,-0.0926803,-0.151068,-0.289891,-0.0862873,-0.158055,-0.216942,-0.291457,-0.166786,-0.232911,-0.183007,-0.291457,-0.166786,-0.301779,-0.301779,-0.301779,-0.301779,gas
8.04159,0.158697,0.540157,0.573489,0.980873,1.17531,0.951245,0.703111,0.279061,-0.0431435,-0.133879,-0.0561058,1.91045,-0.00981206,-0.135731,-0.211653,-0.309795,-0.241281,-0.257946,-0.233874,-0.26165,-0.320906,-0.235725,-0.206097,-0.21906,-0.341275,-0.193135,-0.287574,-0.269057,-0.313499,-0.294981,-0.324609,-0.244984,-0.337572,-0.246836,-0.143138,-0.130176,-0.339423,-0.239429,-0.222763,-0.23017,-0.339423,-0.270909,-0.0820303,-0.046847,-0.339423,-0.239429,-0.222763,-0.23017,-0.339423,-0.270909,-0.0820303,-0.046847,-0.21443,-0.133879,-0.337041,-0.129973,-0.116288,-0.104251,-0.337238,-0.137844,-0.0144414,-0.130176,-0.337638,-0.076475,-0.359793,-0.359793,-0.359793,-0.359793,-0.216282,-0.126472,-0.337,-0.14073,-0.359793,-0.359793,-0.359793,-0.359793,gas
8.1369,0.176854,0.280295,0.736078,0.913866,1.18216,1.0868,0.503337,0.357875,0.256051,-0.165791,-0.102757,1.49006,-0.217511,-0.10599,-0.220744,-0.264383,-0.223976,-0.23529,-0.244988,-0.24822,-0.311254,-0.214279,-0.1965,-0.207814,-0.322568,-0.194884,-0.28701,-0.256302,-0.303173,-0.27408,-0.293475,-0.246604,-0.320952,-0.201349,-0.120536,-0.130234,-0.322568,-0.211046,-0.220744,-0.20943,-0.322568,-0.207814,-0.0348749,-0.0671999,-0.322568,-0.211046,-0.220744,-0.20943,-0.322568,-0.207814,-0.0348749,-0.0671999,-0.213471,-0.0979087,-0.320772,-0.101604,-0.116496,-0.114071,-0.321073,-0.0966137,-0.0389155,-0.136699,-0.321247,-0.0540958,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,-0.340347,gas
7.55863,-0.337078,0.0649701,0.0805332,1.51234,2.10634,0.503332,0.612274,0.153161,-0.0802859,-0.103631,0.119441,2.75739,-0.124382,-0.0361904,-0.155508,-0.305952,-0.18404,-0.199603,-0.194416,-0.326702,-0.269638,-0.21776,-0.181446,-0.212573,-0.329296,-0.303358,-0.318921,-0.259262,-0.36561,-0.155508,-0.339672,-0.350047,-0.360423,-0.186634,-0.0439719,-0.132163,-0.363016,-0.103631,-0.178853,-0.248887,-0.363016,-0.295576,0.0649701,-0.0387842,-0.363016,-0.103631,-0.178853,-0.248887,-0.363016,-0.295576,0.0649701,-0.0387842,-0.160696,-0.0193303,-0.360134,-0.114274,-0.126975,-0.0673167,-0.360198,0.0223947,0.0753455,-0.0880675,-0.360359,-0.0825587,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,-0.391549,gas
8.09448,-0.235935,0.277794,0.804231,1.41599,1.14006,0.597287,0.548274,0.61181,0.392158,-0.148801,-0.0780043,1.42325,-0.186922,-0.0870808,-0.183292,-0.306732,-0.212336,-0.225044,-0.232305,-0.241381,-0.284948,-0.245012,-0.252273,-0.252273,-0.324885,-0.181476,-0.257719,-0.250458,-0.303101,-0.255904,-0.306732,-0.275872,-0.32307,-0.235935,-0.150616,-0.112495,-0.324885,-0.239566,-0.232305,-0.23412,-0.324885,-0.248642,-0.0870808,-0.00902288,-0.324885,-0.239566,-0.232305,-0.23412,-0.324885,-0.248642,-0.0870808,-0.00902288,-0.185107,-0.0952496,-0.322858,-0.02689,-0.0952496,-0.0979726,-0.322968,-0.0432984,0.017299,-0.139724,-0.323361,0.0199079,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,-0.344853,gas
8.13702,-0.00684933,0.200324,0.915563,1.11945,0.989554,0.816909,0.51766,0.535746,0.481487,-0.146609,-0.0939935,1.45405,-0.20909,-0.0874166,-0.212378,-0.284724,-0.210734,-0.223888,-0.248551,-0.238686,-0.299522,-0.235397,-0.253484,-0.253484,-0.317609,-0.191003,-0.255128,-0.253484,-0.297878,-0.253484,-0.291301,-0.264993,-0.317609,-0.199224,-0.189359,-0.113724,-0.319253,-0.140032,-0.274859,-0.215666,-0.319253,-0.274859,-0.118657,-0.0282243,-0.319253,-0.140032,-0.274859,-0.215666,-0.319253,-0.274859,-0.118657,-0.0282243,-0.212378,-0.0981041,-0.317497,-0.0457207,-0.109614,-0.105503,-0.317633,-0.0728146,-0.0101378,-0.157296,-0.317779,-0.024001,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,-0.337339,gas
